ThesName;KeyName_de;KeyName_en;AbsolutePath
ÖFOS;211918 Technikgeschichte;211918 Technical history;2 - TECHNISCHE WISSENSCHAFTEN/211 Andere Technische Wissenschaften/2119 Sonstige Technische Wissenschaften
ÖFOS;211919 Thermographie;211919 Thermography;2 - TECHNISCHE WISSENSCHAFTEN/211 Andere Technische Wissenschaften/2119 Sonstige Technische Wissenschaften
ÖFOS;211920 Verpackungstechnik;211920 Packaging technology;2 - TECHNISCHE WISSENSCHAFTEN/211 Andere Technische Wissenschaften/2119 Sonstige Technische Wissenschaften
ÖFOS;211921 Zivil- und Katastrophenschutz;211921 Civil protection and disaster control;2 - TECHNISCHE WISSENSCHAFTEN/211 Andere Technische Wissenschaften/2119 Sonstige Technische Wissenschaften
ÖFOS;211922 Energiespeicherung;211922 Energy storage;2 - TECHNISCHE WISSENSCHAFTEN/211 Andere Technische Wissenschaften/2119 Sonstige Technische Wissenschaften
ÖFOS;211923 Fabrikplanung;211923 Factory planning;2 - TECHNISCHE WISSENSCHAFTEN/211 Andere Technische Wissenschaften/2119 Sonstige Technische Wissenschaften
ÖFOS;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;
ÖFOS;301 Medizinisch-theoretische Wissenschaften, Pharmazie;301 Medizinisch-theoretische Wissenschaften, Pharmazie;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN
ÖFOS;3011 Anatomie, Pathologie, Physiologie;3011 Anatomie, Pathologie, Physiologie;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie
ÖFOS;301101 Allgemeine Pathologie;301101 General pathology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3011 Anatomie, Pathologie, Physiologie
ÖFOS;301102 Anatomie;301102 Anatomy;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3011 Anatomie, Pathologie, Physiologie
ÖFOS;301103 Diagnostik in der Medizin;301103 Medical diagnostics;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3011 Anatomie, Pathologie, Physiologie
ÖFOS;301104 Embryologie;301104 Embryology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3011 Anatomie, Pathologie, Physiologie
ÖFOS;301105 Experimentelle Pathologie;301105 Experimental pathology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3011 Anatomie, Pathologie, Physiologie
ÖFOS;301106 Funktionelle Anatomie;301106 Functional anatomy;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3011 Anatomie, Pathologie, Physiologie
ÖFOS;301107 Histologie;301107 Histology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3011 Anatomie, Pathologie, Physiologie
ÖFOS;301108 Molekulare Pathologie;301108 Molecular pathology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3011 Anatomie, Pathologie, Physiologie
ÖFOS;301109 Pathophysiologie;301109 Pathophysiology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3011 Anatomie, Pathologie, Physiologie
ÖFOS;301110 Physiologie;301110 Physiology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3011 Anatomie, Pathologie, Physiologie
ÖFOS;301111 RÖntgenanatomie;301111 Radiologic anatomy;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3011 Anatomie, Pathologie, Physiologie
ÖFOS;301112 Systematische Anatomie;301112 Systematic anatomy;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3011 Anatomie, Pathologie, Physiologie
ÖFOS;301113 Topographische Anatomie;301113 Topographic anatomy;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3011 Anatomie, Pathologie, Physiologie
ÖFOS;301114 Zellbiologie;301114 Cell biology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3011 Anatomie, Pathologie, Physiologie
ÖFOS;3012 Pharmazie, Pharmakologie, Toxikologie;3012 Pharmazie, Pharmakologie, Toxikologie;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie
ÖFOS;301201 Arzneimittel-, Arzneistoffanalyse;301201 Pharmaceutical and drug analysis;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3012 Pharmazie, Pharmakologie, Toxikologie
ÖFOS;301202 Geschichte der Pharmazie;301202 History of pharmacy ;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3012 Pharmazie, Pharmakologie, Toxikologie
ÖFOS;301203 Pharmakodynamik;301203 Pharmacodynamics;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3012 Pharmazie, Pharmakologie, Toxikologie
ÖFOS;301204 Pharmakognosie;301204 Pharmacognosy;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3012 Pharmazie, Pharmakologie, Toxikologie
ÖFOS;301205 Pharmakokinetik;301205 Pharmacokinetics;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3012 Pharmazie, Pharmakologie, Toxikologie
ÖFOS;301206 Pharmakologie;301206 Pharmacology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3012 Pharmazie, Pharmakologie, Toxikologie
ÖFOS;301207 Pharmazeutische Chemie;301207 Pharmaceutical chemistry;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3012 Pharmazie, Pharmakologie, Toxikologie
ÖFOS;301208 Pharmazeutische Technologie;301208 Pharmaceutical technology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3012 Pharmazie, Pharmakologie, Toxikologie
ÖFOS;301209 Pharmazie;301209 Pharmacy;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3012 Pharmazie, Pharmakologie, Toxikologie
ÖFOS;301210 Psychopharmakologie;301210 Psychopharmacology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3012 Pharmazie, Pharmakologie, Toxikologie
ÖFOS;301211 Toxikologie;301211 Toxicology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3012 Pharmazie, Pharmakologie, Toxikologie
ÖFOS;301212 Klinische Pharmazie;301212 Clinical pharmacy;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3012 Pharmazie, Pharmakologie, Toxikologie
ÖFOS;301213 Drug Targeting;301213 Drug targeting;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3012 Pharmazie, Pharmakologie, Toxikologie
ÖFOS;3013 Medizinische Biochemie, Humangenetik;3013 Medizinische Biochemie, Humangenetik;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie
ÖFOS;301301 Humangenetik;301301 Human genetics;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3013 Medizinische Biochemie, Humangenetik
ÖFOS;301302 Lipidforschung;301302 Lipidomics research;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3013 Medizinische Biochemie, Humangenetik
ÖFOS;301303 Medizinische Biochemie;301303 Medical biochemistry;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3013 Medizinische Biochemie, Humangenetik
ÖFOS;301304 Medizinische Biologie;301304 Medical biology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3013 Medizinische Biochemie, Humangenetik
ÖFOS;301305 Medizinische Chemie;301305 Medical chemistry;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3013 Medizinische Biochemie, Humangenetik
ÖFOS;301306 Medizinische Molekularbiologie;301306 Medical molecular biology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3013 Medizinische Biochemie, Humangenetik
ÖFOS;301307 Zytogenetik;301307 Cytogenetics;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3013 Medizinische Biochemie, Humangenetik
ÖFOS;3014 Neurowissenschaften;3014 Neurowissenschaften;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie
ÖFOS;301401 Hirnforschung;301401 Brain research;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3014 Neurowissenschaften
ÖFOS;301402 Neurobiologie;301402 Neurobiology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3014 Neurowissenschaften
ÖFOS;301403 Neurochemie;301403 Neurochemistry;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3014 Neurowissenschaften
ÖFOS;301404 Neuroimmunologie;301404 Neuroimmunology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3014 Neurowissenschaften
ÖFOS;301405 Neuropathologie;301405 Neuropathology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3014 Neurowissenschaften
ÖFOS;301406 Neuropharmakologie;301406 Neuropharmacology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3014 Neurowissenschaften
ÖFOS;301407 Neurophysiologie;301407 Neurophysiology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3014 Neurowissenschaften
ÖFOS;301408 Psychophysiologie;301408 Psychophysiology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3014 Neurowissenschaften
ÖFOS;3019 Sonstige Medizinisch-theoretische Wissenschaften;3019 Sonstige Medizinisch-theoretische Wissenschaften;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie
ÖFOS;301901 Blutgruppenserologie;301901 Blood group serology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3019 Sonstige Medizinisch-theoretische Wissenschaften
ÖFOS;301902 Immunologie;301902 Immunology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3019 Sonstige Medizinisch-theoretische Wissenschaften
ÖFOS;301903 Impfstoffentwicklung;301903 Vaccine development;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3019 Sonstige Medizinisch-theoretische Wissenschaften
ÖFOS;301904 Krebsforschung;301904 Cancer research;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3019 Sonstige Medizinisch-theoretische Wissenschaften
ÖFOS;301905 Psychoneuroimmunologie;301905 Psychoneuroimmunology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3019 Sonstige Medizinisch-theoretische Wissenschaften
ÖFOS;301906 Serologie;301906 Serology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/301 Medizinisch-theoretische Wissenschaften, Pharmazie/3019 Sonstige Medizinisch-theoretische Wissenschaften
ÖFOS;302 Klinische Medizin;302 Klinische Medizin;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN
ÖFOS;3020 Klinische Medizin;3020 Klinische Medizin;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin
ÖFOS;302001 Akupunktur;302001 Acupuncture;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302002 Allergologie;302002 Allergology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302003 Allgemeinchirurgie;302003 General surgery;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302004 AnÖsthesiologie;302004 Anaesthesiology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302005 Andrologie;302005 Andrology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302006 Angiologie;302006 Angiology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302007 Augenheilkunde;302007 Ophthalmology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302008 Balneologie;302008 Balneology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302009 Chemotherapie;302009 Chemotherapy;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302010 Computertomographie (CT);302010 Computed tomography (CT);3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302011 Dermatologie;302011 Dermatology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302012 Diabetologie;302012 Diabetology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302013 Diagnostik in der Medizin;302013 Medical diagnostics;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302014 Endokrinologie;302014 Endocrinology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302015 Experimentelle Chirurgie;302015 Experimental surgery;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302016 Gastroenterologie;302016 Gastroenterology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302017 Geburtshilfe;302017 Obstetrics;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302018 GefÖÖchirurgie;302018 Vascular surgery;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302019 Geriatrie;302019 Geriatrics;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302020 Gerontologie;302020 Gerontology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302021 Geschichte der Psychiatrie;302021 History of psychiatry;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302022 GynÖkologie;302022 Gynaecology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302023 Hals-, Nasen-, Ohrenheilkunde;302023 Ear, nose and throat medicine;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302024 HÖmatologie;302024 Haematology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302025 Hepatologie;302025 Hepatology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302026 Herzchirurgie;302026 Heart surgery;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302027 HÖr-, Stimm- und SprachstÖrungen;302027 Hearing, voice and language disorders;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302028 Hyperbare Medizin;302028 Hyperbaric medicine;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302029 Implantologie;302029 Implantology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302030 Innere Medizin;302030 Internal medicine;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302031 Intensivmedizin;302031 Intensive care medicine;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302032 Kardiologie;302032 Cardiology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302033 Kieferchirurgie;302033 Oral surgery;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302034 KieferorthopÖdie;302034 Orthodontics;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302035 Kinder- und Jugendheilkunde;302035 Paediatrics and adolescent medicine;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302036 Kinder- und Jugendpsychiatrie;302036 Child and adolescent psychiatry;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302037 Kinderchirurgie;302037 Paediatric surgery;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302038 Klinische Neuropsychologie;302038 Clinical neuropsychology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302039 KomplementÖrmedizin;302039 Complementary medicine;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302040 Labordiagnostik;302040 Laboratory diagnostics;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302041 Laserchirurgie;302041 Laser surgery;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302042 LogopÖdie;302042 Logopedics;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302043 Magnetresonanztomographie (MRT);302043 Magnetic resonance imaging (MRI);3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302044 Medizinische Physik;302044 Medical physics;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302045 Medizinische Psychologie;302045 Medical psychology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302046 Medizinische Psychotherapie;302046 Medical psychotherapy;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302047 Mikrochirurgie;302047 Microsurgery;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302048 Minimal-invasive Chirurgie;302048 Minimally invasive surgery;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302049 Neonatologie;302049 Neonatology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302050 Nephrologie;302050 Nephrology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302051 Neurochirurgie;302051 Neurosurgery;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302052 Neurologie;302052 Neurology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302053 Notfallmedizin;302053 Emergency medicine;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302054 Nuklearmedizin;302054 Nuclear medicine;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302055 Onkologie;302055 Oncology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302056 Onkologische Chirurgie;302056 Oncological surgery;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302057 OrthopÖdie;302057 Orthopaedics;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302058 Palliativmedizin;302058 Palliative medicine;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302059 Parodontologie;302059 Periodontology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302060 Perinatologie;302060 Perinatology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302061 Physikalische Medizin;302061 Physical medicine;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302062 Plastische und Rekonstruktive Chirurgie;302062 Plastic and reconstructive surgery;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302063 Polytraumaversorgung;302063 Multiple trauma care;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302064 PrÖnatale Diagnostik;302064 Prenatal diagnostics;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302065 Psychiatrie;302065 Clinical psychiatry;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
ÖFOS;302066 Psychopathologie;302066 Psychopathology;3 - HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN/302 Klinische Medizin/3020 Klinische Medizin
